Title,URL,Processed,Error,Whisper Transcription Time (MM:SS),Total Processing Time (MM:SS),Device
Jerma Streams - Elden Ring (Part 6),https://www.youtube.com/watch?v=Ely0RCuR7As,True,,0:06:43
Jerma Streams - Elden Ring (Part 5),https://www.youtube.com/watch?v=SG6QYVwqsLA,True,,0:06:31
Jerma Streams - Elden Ring (Part 4),https://www.youtube.com/watch?v=tnEiYoM9VhU,True,,0:06:12
Jerma Streams - Elden Ring (Part 3),https://www.youtube.com/watch?v=HmETJzrYUug,True,,0:07:25
Jerma Streams - Elden Ring (Part 2),https://www.youtube.com/watch?v=WzAjZQr5D5E,True,,0:07:25
Jerma Streams - Elden Ring,https://www.youtube.com/watch?v=Y3JQEL1TXKM,True,,0:09:07
Jerma Streams - AI Dungeon (Part 5) and NovelAI,https://www.youtube.com/watch?v=Utcz_xykQcY,True,,0:02:39
ERROR,https://www.youtube.com/watch?v=Y8A2PHv23B0,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",0:00:30
Jerma Streams - GeoGuessr (Part 4) [with Ster],https://www.youtube.com/watch?v=1tlNdZ00r9w,True,,0:04:02
ERROR,https://www.youtube.com/watch?v=11D-qi12hf8,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",0:00:28
ERROR,https://www.youtube.com/watch?v=miPW-eQRQUA,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",0:00:37
Jerma Streams - VR Games (Part 15),https://www.youtube.com/watch?v=qU49e41XDZU,True,,0:06:21
ERROR,https://www.youtube.com/watch?v=TxP3d-cJDCo,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",0:00:23
Jerma Streams - Who Will Replace ME?,https://www.youtube.com/watch?v=Qr7d3ZRk7sA,True,,0:06:39
ERROR,https://www.youtube.com/watch?v=AEUa0Nu07eg,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",0:00:42
Jerma Streams - Hitman 3 VR,https://www.youtube.com/watch?v=BZD3y7jiiBA,True,,0:03:34
Jerma Streams - Everhood,https://www.youtube.com/watch?v=aJ1mGiytoqA,True,,0:14:11
Jerma Streams - Internet Cafe Simulator 2,https://www.youtube.com/watch?v=XbTPqTlNLJI,True,,0:06:22
Jerma Streams - Thief Gold,https://www.youtube.com/watch?v=9P0BC8Fg6vg,True,,0:06:01
Jerma Streams - Thrillville: Off the Rails,https://www.youtube.com/watch?v=WsqDBFE4r0g,True,,0:06:46
Jerma Streams - Stream Awards 2021 and WWE 2K20,https://www.youtube.com/watch?v=6MEYUy91Y90,True,,0:07:54
Jerma Streams - The Coin Game (Part 4),https://www.youtube.com/watch?v=pAHthHH5lfw,True,,0:01:30
ERROR,https://www.youtube.com/watch?v=uIqzgzQqUzU,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",0:00:27
Jerma Streams - Itch.io Games and Everhood (Part 0),https://www.youtube.com/watch?v=UCNb0QDCafw,True,,0:04:56
Jerma Streams - House Flipper (Part 9),https://www.youtube.com/watch?v=TF2enQTTSxw,True,,0:05:17
"Jerma Streams - You Laugh, You Lose and Baby Sensory Videos",https://www.youtube.com/watch?v=BqF2PiPvQHc,True,,0:02:58
Jerma Streams - Monster Rancher 2 DX (Part 3),https://www.youtube.com/watch?v=OWn7mcx64V0,True,,0:06:09
Jerma Streams - Monster Rancher 2 DX (Part 2),https://www.youtube.com/watch?v=YFfXwNBFVlM,True,,0:02:49
Jerma Streams - The Game Awards 2021,https://www.youtube.com/watch?v=nCBYaP5v7E4,True,,0:04:48
Jerma Streams - Monster Rancher 2 DX,https://www.youtube.com/watch?v=6-jDkg13wN8,True,,0:06:36
Jerma Streams - Resident Evil 6 [with Etalyx],https://www.youtube.com/watch?v=_Tv7UCbwxp8,True,,0:08:51
Jerma Streams - Saints Row 2 (Part 2),https://www.youtube.com/watch?v=M54mIQgAfes,True,,0:05:36
Jerma Streams - Saints Row 2,https://www.youtube.com/watch?v=AcRQZegbVYk,True,,0:06:40
Jerma Streams - Watching Old Streams and Videos (Part 5),https://www.youtube.com/watch?v=47UM7nA9uNk,True,,0:06:59
Jerma Streams - Coming Home,https://www.youtube.com/watch?v=K4aEZ-pcLow,False,[Errno 2] No such file or directory: 'JermAudio/Jerma_Streams_-_FMV_Games_Part_5.m4a',0:14:56
Jerma Streams - Super Auto Pets,https://www.youtube.com/watch?v=crKmFUi05uk,True,,0:05:55,0:05:57,3090
Jerma Streams - Red Dead Redemption 2,https://www.youtube.com/watch?v=5oqL3IakWpA,True,,0:06:30,0:06:32,1080
Jerma Streams - iPhone Update Stream,https://www.youtube.com/watch?v=h7wMV33NpjA,True,,0:01:36,0:01:40,1080
Jerma Streams - FMV Games (Part 5),https://www.youtube.com/watch?v=HWfgwE3Q5wQ,True,,0:05:46,0:05:59,3090
Jerma Streams - Tier Lists (Part 8) and Browser Quizzes,https://www.youtube.com/watch?v=mRuhSQDemzc,True,,0:07:04,0:07:14,3090
Jerma Streams - Gas Station Simulator,https://www.youtube.com/watch?v=t9i0vU6SFbI,True,,0:06:18,0:06:38,3090
Jerma Streams - Public Domain Movie Night (Part 2) [Halloween Special],https://www.youtube.com/watch?v=udU5nxOf9nA,True,,0:02:21,0:02:22,3090
Jerma Streams - Darkest Dungeon II,https://www.youtube.com/watch?v=ekC3YY9IhM8,True,,0:06:46,0:07:05,3090
ERROR,https://www.youtube.com/watch?v=Gj0szIsTJm8,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:33,1080
Jerma Streams - Lethal League Blaze [with Ster],https://www.youtube.com/watch?v=lUh0l8xluG8,True,,0:11:23,0:11:40,1080
Jerma Streams - Red Dead Redemption 2 (Part 3),https://www.youtube.com/watch?v=_qd6PbOHMkI,True,,0:09:52,0:09:57,1080
Jerma Streams - Red Dead Redemption 2 (Part 4),https://www.youtube.com/watch?v=OW-ZQzIFA0E,True,,0:14:19,0:14:21,1080
ERROR,https://www.youtube.com/watch?v=sfdC8Z3xOkU,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:23,1080
ERROR,https://www.youtube.com/watch?v=g_ClrEwRmB8,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:30,1080
Jerma Streams - L.A. Noire (Part 4),https://www.youtube.com/watch?v=kDtLVdyvNN0,True,,0:12:29,0:13:06,1080
Jerma Streams - Nintendo Labo (Part 4),https://www.youtube.com/watch?v=OSx3q3e1e_c,True,,0:25:33,0:26:17,1080
Jerma Streams - Thief Simulator,https://www.youtube.com/watch?v=yMBX9O0MvCo,True,,0:17:17,0:17:45,1080
Jerma Streams - Hitman 2,https://www.youtube.com/watch?v=OO9th3dUMuY,True,,0:14:00,0:14:30,1080
Jerma Streams - Hitman 2 (Part 2 Finale),https://www.youtube.com/watch?v=_ecufoTXhL8,True,,0:12:41,0:12:58,1080
Jerma Streams - The Green Screen Stream,https://www.youtube.com/watch?v=SRjOMS30ex0,True,,0:07:41,0:08:01,1080
Jerma Streams - Deltarune Chapter 1,https://www.youtube.com/watch?v=Os1zjiufASA,True,,0:17:36,0:18:07,1080
Jerma Streams - The Quiet Man (Part 2 Finale),https://www.youtube.com/watch?v=V4FSADno8_k,True,,0:06:26,0:06:41,1080
Jerma Streams - Hitman 2 (Part 3),https://www.youtube.com/watch?v=cK15lyjqSRA,True,,0:05:47,0:05:57,1080
Jerma Streams - The Quiet Man (Part 1),https://www.youtube.com/watch?v=hI55vg5Xdcs,True,,0:03:42,0:03:51,1080
Jerma Streams - WWE 2K19,https://www.youtube.com/watch?v=soyfbknvbFI,True,,0:12:57,0:13:16,1080
ERROR,https://www.youtube.com/watch?v=lKUod0RDI9Y,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno -3] Temporary failure in name resolution>",,0:00:22,1080
Jerma Streams - Red Dead Redemption 2 (Part 6),https://www.youtube.com/watch?v=BcSybiEmMUY,True,,0:07:23,0:07:47,1080
Jerma Streams - Red Dead Online (Part 1),https://www.youtube.com/watch?v=ain8-9bH_OY,True,,0:08:47,0:09:12,1080
Jerma Streams - Red Dead Redemption 2 (Part 7),https://www.youtube.com/watch?v=v4Dbww16mPs,True,,0:04:47,0:04:55,1080
Jerma Streams - Youtubers Life 2,https://www.youtube.com/watch?v=U3p1-jQAB-s,True,,0:04:56,0:04:58,3090
Jerma Streams - Jerma Fan Games,https://www.youtube.com/watch?v=-0yA0g0wPqM,True,,0:03:00,0:03:06,3090
ERROR,https://www.youtube.com/watch?v=31DBw-9cQMk,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:34,3090
Jerma Streams - Far Cry 6 [with Etalyx],https://www.youtube.com/watch?v=VMjetrd0RX4,True,,0:08:33,0:08:53,3090
ERROR,https://www.youtube.com/watch?v=QQKg0XE-4aY,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:24,3090
Jerma Streams - Deltarune Chapter 2 (Part 1),https://www.youtube.com/watch?v=1vsKD7SqiNc,True,,0:05:11,0:05:33,3090
ERROR,https://www.youtube.com/watch?v=2RXPNlUXKaQ,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno -3] Temporary failure in name resolution>",,0:00:17,3090
Jerma Streams - No Umbrellas Allowed,https://www.youtube.com/watch?v=wJje-RKAZw4,True,,0:06:55,0:07:24,3090
"Jerma Streams - Kuukiyomi 1, 2 and 3",https://www.youtube.com/watch?v=zeOjHeH4jNU,True,,0:02:54,0:03:06,3090
Jerma Streams - Animal Revolt Battle Simulator,https://www.youtube.com/watch?v=b71lZwCU4tU,True,,0:02:06,0:02:37,3090
Jerma Streams - Agent Roswell,https://www.youtube.com/watch?v=jUy6zW1jHc8,True,,0:00:58,0:01:06,3090
ERROR,https://www.youtube.com/watch?v=x6g004pIaS4,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:27,3090
ERROR,https://www.youtube.com/watch?v=PHfeEfBktY8,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:50,3090
ERROR,https://www.youtube.com/watch?v=8EnqXsfm8XU,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:33,3090
ERROR,https://www.youtube.com/watch?v=CenhhSAeCp4,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:24,3090
Jerma Streams - No More Heroes III,https://www.youtube.com/watch?v=TAWefg69hmM,True,,0:05:38,0:06:02,3090
ERROR,https://www.youtube.com/watch?v=WbQMwnOnHNU,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:32,3090
Jerma Streams - The Dollhouse Stream Behind the Scenes,https://www.youtube.com/watch?v=eVlREIXLh_w,True,,0:06:01,0:06:06,3090
Jerma Streams - The Dollhouse Stream Day 3 (Overlay Enabled),https://www.youtube.com/watch?v=6yEZJRhR6xI,True,,0:05:52,0:06:00,3090
Jerma Streams - The Dollhouse Stream Day 2 (Overlay Enabled),https://www.youtube.com/watch?v=yU5yQ4vUnt4,True,,0:04:44,0:05:05,3090
Jerma Streams - The Dollhouse Stream Day 3,https://www.youtube.com/watch?v=cFrmX8AdBVo,True,,0:05:53,0:06:20,3090
Jerma Streams - The Dollhouse Stream Day 2,https://www.youtube.com/watch?v=Hxm6On-iONY,True,,0:04:42,0:05:06,3090
ERROR,https://www.youtube.com/watch?v=mMz6PWrvShU,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:22,3090
Jerma Streams - The Dollhouse Stream Day 1,https://www.youtube.com/watch?v=wF0EkSuEFWo,True,,0:01:37,0:01:49,3090
Jerma Streams - Pre-Dollhouse Q&A Talking Stream,https://www.youtube.com/watch?v=49bhXnMeP4I,True,,0:01:18,0:01:24,3090
Jerma Streams - The Sims 3,https://www.youtube.com/watch?v=58LqgXsjkBQ,True,,0:05:24,0:05:47,3090
Jerma Streams - VR Games (Part 13),https://www.youtube.com/watch?v=73N6itZah3E,True,,0:02:40,0:02:57,3090
Jerma Streams - VR Games (Part 12),https://www.youtube.com/watch?v=IpQ829crYAI,True,,0:03:20,0:03:39,3090
Jerma Streams - VR Games (Part 11),https://www.youtube.com/watch?v=mnfN58sOAG0,True,,0:03:10,0:03:28,3090
ERROR,https://www.youtube.com/watch?v=gy3vCVDHnF4,False,"[0;31mERROR:[0m 
[download] Got error: The read operation timed out",,0:00:48,3090
Jerma Streams - Wrestling Empire,https://www.youtube.com/watch?v=6FjUwYjKLHM,True,,0:05:46,0:06:11,3090
Jerma Streams - King of Retail,https://www.youtube.com/watch?v=p5gDtE4zQAI,True,,0:02:20,0:02:31,3090
Jerma Streams - Olympic Games Tokyo 2020 - The Official Video Game,https://www.youtube.com/watch?v=DYP924L2S0A,True,,0:03:33,0:03:35,3090
Jerma Streams - Mario Kart 8 Deluxe Tournament,https://www.youtube.com/watch?v=o9SNTUsF7Js,True,,0:02:33,0:02:41,3090
ERROR,https://www.youtube.com/watch?v=VIGzpMGGVL0,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:38,3090
Jerma Streams - Microsoft & Bethesda Conference E3 2021 [with Ster],https://www.youtube.com/watch?v=tLZ47u0DDco,True,,0:02:20,0:02:29,3090
Jerma Streams - Square Enix Conference E3 2021[with Ster],https://www.youtube.com/watch?v=T0Jx9riiWSU,True,,0:02:37,0:02:43,3090
Jerma Streams - PowerWash Simulator,https://www.youtube.com/watch?v=SyvKgzIm-1c,True,,0:06:41,0:07:06,3090
Jerma Streams - Bugleberry's Cauldron/Hot Tub,https://www.youtube.com/watch?v=JFqqi4vrMwU,True,,0:01:17,0:01:23,3090
Jerma Streams - Fable II (Part 2),https://www.youtube.com/watch?v=OizHcQ19ciw,True,,0:05:22,0:05:46,3090
Jerma Streams - Fable II,https://www.youtube.com/watch?v=y369A6HsoUY,True,,0:06:37,0:07:00,3090
Jerma Streams - Resident Evil Village (Part 2 Finale),https://www.youtube.com/watch?v=Se202RS3SAc,True,,0:05:20,0:05:45,3090
ERROR,https://www.youtube.com/watch?v=PRfdHL_UMBo,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:33,3090
ERROR,https://www.youtube.com/watch?v=qg7JTQ0S5eU,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:27,3090
Jerma Streams - Barn Finders (Part 1),https://www.youtube.com/watch?v=fX7l7lGUoh8,True,,0:03:00,0:03:38,3090
Jerma Streams - Pac-Man 99,https://www.youtube.com/watch?v=lpYKyolqEyg,True,,0:01:43,0:01:53,3090
Jerma Streams - New Pokémon Snap,https://www.youtube.com/watch?v=UBa8SHLQHE4,True,,0:05:04,0:05:29,3090
ERROR,https://www.youtube.com/watch?v=VBiOK8dB9Og,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:34,3090
Jerma Streams - The Sims (Part 2),https://www.youtube.com/watch?v=WE06cqI7JTc,True,,0:06:16,0:07:04,3090
ERROR,https://www.youtube.com/watch?v=_2InPFjgwJE,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:33,3090
ERROR,https://www.youtube.com/watch?v=iV06aoTHiQ8,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:25,3090
Jerma Streams - Pictopix (Part 4),https://www.youtube.com/watch?v=mC98wXBVHIg,True,,0:05:26,0:05:44,3090
Jerma Streams - The Archaeology Stream,https://www.youtube.com/watch?v=zcLNS3dG1vk,True,,0:02:44,0:02:53,3090
ERROR,https://www.youtube.com/watch?v=l3l2pC8kHk4,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:27,3090
Jerma Streams - Fan Websites,https://www.youtube.com/watch?v=-Tv2zEOivbw,True,,0:01:00,0:01:04,3090
Jerma Streams - Kinect Games (Part 4),https://www.youtube.com/watch?v=veT_qwxuQIQ,True,,0:03:44,0:04:02,3090
Jerma Streams - Chocolatier: Decadence by Design (Part 2),https://www.youtube.com/watch?v=i2cwVfCVKQw,True,,0:07:07,0:07:33,3090
Jerma Streams - Chocolatier: Decadence by Design,https://www.youtube.com/watch?v=pRfMfaNjwVs,True,,0:03:14,0:03:28,3090
Jerma Streams - Slime Rancher (Part 3 Finale),https://www.youtube.com/watch?v=Dsr084ip71o,True,,0:05:40,0:06:05,3090
Jerma Streams - Nintendo Direct  2/17/2021,https://www.youtube.com/watch?v=DDg9TGHoPUU,True,,0:01:04,0:01:09,3090
Jerma Streams - Slime Rancher (Part 2),https://www.youtube.com/watch?v=etJNLfCW1cQ,True,,0:04:42,0:05:00,3090
Jerma Streams - Slime Rancher,https://www.youtube.com/watch?v=JNHL2FhwHNQ,True,,0:05:57,0:06:16,3090
Jerma Streams - Pikmin 2 (Part 3 Finale),https://www.youtube.com/watch?v=xUhHk4h9ivc,True,,0:04:11,0:04:28,3090
Jerma Streams - Pikmin 2 (Part 2),https://www.youtube.com/watch?v=xKxdnlPOtH4,True,,0:05:08,0:05:28,3090
ERROR,https://www.youtube.com/watch?v=PRGcgx3mwsw,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:32,3090
Jerma Streams - The Coin Game (Part 3),https://www.youtube.com/watch?v=O6mLkiWF78Y,True,,0:04:43,0:04:58,3090
Jerma Streams - Spore (Part 2 Finale),https://www.youtube.com/watch?v=wnGLWfyqpzw,True,,0:05:11,0:05:32,3090
Jerma Streams - Spore (Part 1),https://www.youtube.com/watch?v=Sr5n6z4E3xE,True,,0:04:39,0:04:58,3090
Jerma Streams - Hitman 3 (Part 3 Finale),https://www.youtube.com/watch?v=azDfFoaFo-c,True,,0:03:37,0:03:49,3090
Jerma Streams - Hitman 3 (Part 2),https://www.youtube.com/watch?v=Jw4sq1gCQgY,True,,0:03:54,0:04:10,3090
Jerma Streams - SuchArt: Creative Space,https://www.youtube.com/watch?v=f6MeRTOEbFI,True,,0:04:45,0:05:06,3090
Jerma Streams - Hitman 3,https://www.youtube.com/watch?v=R9PYgecX-xs,True,,0:04:25,0:04:42,3090
Jerma Streams - Leaf Blower Revolution - Idle Game,https://www.youtube.com/watch?v=dZZZtb0AfXk,True,,0:04:29,0:04:49,3090
Jerma Streams - Star Wars Jedi Knight: Jedi Academy (Part 2 Finale),https://www.youtube.com/watch?v=G8Q8fHdjkl8,True,,0:03:52,0:04:33,3090
Jerma Streams - Star Wars Jedi Knight: Jedi Academy,https://www.youtube.com/watch?v=x8KoI6qa7Yk,True,,0:05:34,0:05:57,3090
Jerma Streams - Signal Simulator,https://www.youtube.com/watch?v=s_PHGbYxQQo,True,,0:05:03,0:05:23,3090
ERROR,https://www.youtube.com/watch?v=_r4U50QYbxk,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:33,3090
Jerma Streams - Family Computer System,https://www.youtube.com/watch?v=dB0u800ZQ5U,True,,0:05:32,0:06:13,3090
Jerma Streams - Stream Awards 2020 and WWE 2K20,https://www.youtube.com/watch?v=TMZ12lsMO8I,True,,0:05:59,0:06:41,3090
Jerma Streams - Quick Talking Stream,https://www.youtube.com/watch?v=H-QdAG8ts2g,True,,0:01:19,0:01:24,3090
Jerma Streams - F.E.A.R. 2: Project Origin,https://www.youtube.com/watch?v=70NqWygwqU0,True,,0:04:40,0:05:00,3090
Jerma Streams - The Black Masses,https://www.youtube.com/watch?v=keZOia1Onlg,True,,0:04:12,0:04:44,3090
Jerma Streams - Flash Games (Part 4),https://www.youtube.com/watch?v=krdUTJbqoFg,True,,0:03:52,0:04:23,3090
Jerma Streams - The Game Awards 2020,https://www.youtube.com/watch?v=o3E92IVvK3Y,True,,0:04:22,0:04:44,3090
Jerma Streams - Flash Games (Part 3),https://www.youtube.com/watch?v=5RL0ZY2xpZs,True,,0:07:28,0:07:47,3090
Jerma Streams - Yakuza 0 (Part 2),https://www.youtube.com/watch?v=a9uuyksatqE,True,,0:06:28,0:06:45,3090
ERROR,https://www.youtube.com/watch?v=hy6DDkbKDFg,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:29,3090
Jerma Streams - Cooking Simulator (Part 3),https://www.youtube.com/watch?v=QIuS5aLu1_M,True,,0:05:55,0:06:14,3090
Jerma Streams - House Flipper (Part 8),https://www.youtube.com/watch?v=BQaSlD_UFRU,True,,0:04:08,0:04:24,3090
Jerma Streams - Scribblenauts Unlimited,https://www.youtube.com/watch?v=ZNqtvglRdcE,True,,0:04:47,0:05:22,3090
Jerma Streams - Hades (Part 2),https://www.youtube.com/watch?v=hUQnRjS9p1M,True,,0:06:17,0:06:55,3090
Jerma Streams - Hades,https://www.youtube.com/watch?v=5VOhGq7oJQg,True,,0:05:30,0:06:12,3090
Jerma Streams - Bugsnax (Part 2 Finale),https://www.youtube.com/watch?v=PhS60AjjLUc,True,,0:07:26,0:07:52,3090
Jerma Streams - Bugsnax,https://www.youtube.com/watch?v=lw8z_l4jSu0,True,,0:05:59,0:06:18,3090
Jerma Streams - The Daedalus Encounter,https://www.youtube.com/watch?v=mD0sbrEZsHQ,True,,0:05:38,0:05:59,3090
Jerma Streams - Lego Star Wars: The Complete Saga,https://www.youtube.com/watch?v=USwGGyfczR8,True,,0:04:22,0:05:03,3090
Jerma Streams - Noita,https://www.youtube.com/watch?v=YixWlAtvNhk,True,,0:06:48,0:07:19,3090
Jerma Streams - Teardown,https://www.youtube.com/watch?v=O-EYm--KgL4,True,,0:06:06,0:06:28,3090
Jerma Streams - VR Games (Part 10) [Halloween Special],https://www.youtube.com/watch?v=uAw6kKzvJpk,True,,0:03:48,0:04:04,3090
Jerma Streams - Little Hope [with Etalyx],https://www.youtube.com/watch?v=9Lhg473UBvU,True,,0:06:37,0:06:55,3090
Jerma Streams - Watch Dogs: Legion,https://www.youtube.com/watch?v=Xflxh789nyU,True,,0:04:32,0:04:47,3090
Jerma Streams - Tier Lists (Part 6),https://www.youtube.com/watch?v=1QqTz5hCw70,True,,0:01:22,0:01:28,3090
Jerma Streams - Otto Stream,https://www.youtube.com/watch?v=nCGPRiZ_VWQ,True,,0:00:54,0:00:59,3090
Jerma Streams - A Chair in a Room : Greenwater,https://www.youtube.com/watch?v=JXa91NY6_PI,True,,0:01:05,0:01:17,3090
ERROR,https://www.youtube.com/watch?v=J_LMEKLZnFM,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:23,3090
Jerma Streams - Saw II: Flesh & Blood,https://www.youtube.com/watch?v=JdoBh-hkbkU,True,,0:04:45,0:05:06,3090
Jerma Streams - Online Tests,https://www.youtube.com/watch?v=s8KJ8DRLEg0,True,,0:04:14,0:04:28,3090
Jerma Streams - Hivemind and Chubby Bunny,https://www.youtube.com/watch?v=zLA-LJZAhLw,True,,0:01:44,0:01:52,3090
Jerma Streams - Streamer Life Simulator,https://www.youtube.com/watch?v=RV8xVt7ytlA,True,,0:06:28,0:07:13,3090
ERROR,https://www.youtube.com/watch?v=BFWhpckBZnA,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:35,3090
Jerma Streams - Half-Life: Alyx (Part 3 Finale),https://www.youtube.com/watch?v=a3Cs7G7sGrk,True,,0:03:57,0:04:19,3090
Jerma Streams - Half-Life: Alyx (Part 2),https://www.youtube.com/watch?v=oyr7f80hD6A,True,,0:03:55,0:04:15,3090
Jerma Streams - VR Games (Part 9) and Blade and Sorcery (Part 3),https://www.youtube.com/watch?v=hNQm3uWGsT0,True,,0:03:36,0:03:55,3090
ERROR,https://www.youtube.com/watch?v=cLSKAGa1LZ0,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:31,3090
Jerma Streams - VR Games (Part 8),https://www.youtube.com/watch?v=sAbWwkgOJCo,True,,0:03:03,0:03:18,3090
Jerma Streams - FTK Stream 2,https://www.youtube.com/watch?v=Swwu3hDYuaA,True,,0:04:42,0:05:15,3090
"Jerma Streams - Phasmophobia [with Vinny (Vinesauce), Ross (RubberRoss/Rubberninja) and Giwi]",https://www.youtube.com/watch?v=oUzcaTvfww0,True,,0:04:09,0:04:20,3090
Jerma Streams - Mafia: Definitive Edition,https://www.youtube.com/watch?v=H3MCMnaxGKE,True,,0:06:09,0:06:35,3090
Jerma Streams - Ratatouille,https://www.youtube.com/watch?v=w5Cxra_1PpQ,True,,0:03:03,0:03:15,3090
Jerma Streams - Saw: The Video Game (Part 2 Finale),https://www.youtube.com/watch?v=53f1YncLhp0,True,,0:02:34,0:02:46,3090
Jerma Streams - The Long Drive,https://www.youtube.com/watch?v=zLjnO98wewQ,True,,0:06:09,0:06:30,3090
Jerma Streams - Super Monkey Ball,https://www.youtube.com/watch?v=QwTDT65D7DU,True,,0:04:45,0:05:27,3090
Jerma Streams - 3DO Games (Part 3),https://www.youtube.com/watch?v=ZCVi3SYsp7w,True,,0:05:04,0:05:41,3090
Jerma Streams - 3DO Games (Part 2),https://www.youtube.com/watch?v=Jt6if7DahTU,True,,0:05:30,0:05:48,3090
Jerma Streams - 3DO Games,https://www.youtube.com/watch?v=U1e8PanpLRg,True,,0:04:47,0:05:08,3090
Jerma Streams - Green Screen Movie Night (Part 5) [DLC Edtion],https://www.youtube.com/watch?v=LSXuMqPd0ZY,True,,0:04:07,0:04:43,3090
ERROR,https://www.youtube.com/watch?v=AybMqp_y8RU,False,"[0;31mERROR:[0m 
[download] Got error: The read operation timed out",,0:00:23,3090
Jerma Streams - Derailed Q&A,https://www.youtube.com/watch?v=yZ97kxTA9sQ,True,,0:00:58,0:01:03,3090
Jerma Streams - Hardspace: Shipbreaker,https://www.youtube.com/watch?v=uvm29ovlCK0,True,,0:00:56,0:01:01,3090
Jerma Streams - Evolva,https://www.youtube.com/watch?v=_f76cZSl2bU,True,,0:02:14,0:02:32,3090
ERROR,https://www.youtube.com/watch?v=7d-wRC55XlI,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:24,3090
Jerma Streams - Eternal Darkness: Sanity's Requiem,https://www.youtube.com/watch?v=z9L71J5GNRo,True,,0:04:17,0:04:37,3090
Jerma Streams - AI Dungeon (Part 4),https://www.youtube.com/watch?v=y-f-ev9UWJA,True,,0:05:00,0:05:38,3090
Jerma Streams - Desperados III,https://www.youtube.com/watch?v=Lpf90AATlKE,True,,0:06:22,0:06:54,3090
Jerma Streams - House Flipper (Part 7),https://www.youtube.com/watch?v=l9s6alzTthM,True,,0:04:49,0:05:08,3090
Jerma Streams - House Flipper (Part 6),https://www.youtube.com/watch?v=vS7ZoPJb_eY,True,,0:05:36,0:06:21,3090
Jerma Streams - Mercenaries 2: World in Flames,https://www.youtube.com/watch?v=Pttz01WtkqA,True,,0:05:00,0:05:29,3090
Jerma Streams - The Chronicles of Riddick: Escape from Butcher Bay (Part 2 Finale),https://www.youtube.com/watch?v=B0Zi6aOAJIY,True,,0:03:15,0:03:33,3090
Jerma Streams - Fall Guys (Part 2),https://www.youtube.com/watch?v=5L8j-WH1t4I,True,,0:01:19,0:01:26,3090
